A	6	16	3	173	103.39619	27.78900	20.00000	1.00	1.00	0	010.15	202112211029	0.6533949D+05	1.0000
A	6	17	1	173	103.36900	27.67790	0.00000	1.00	1.00	0	010.15	202112211029	0.8806840D+05	1.0000
A	6	17	2	173	103.33882	27.71022	10.00000	1.00	1.00	0	010.15	202112211029	0.1693379D+06	1.0000
A	6	17	3	173	103.30933	27.74303	20.00000	1.00	1.00	0	010.15	202112211029	0.8118527D+05	1.0000
A	6	18	1	173	103.23100	27.57230	0.00000	1.00	1.00	0	010.15	202112211029	0.1032784D+06	1.0000
A	6	18	2	173	103.19766	27.60205	10.00000	1.00	1.00	0	010.15	202112211029	0.2110318D+06	1.0000
A	6	18	3	173	103.16427	27.63177	20.00000	1.00	1.00	0	010.15	202112211029	0.1078634D+06	1.0000
A	6	19	1	173	103.10400	27.44280	0.00000	1.00	1.00	0	010.15	202112211029	0.1041285D+06	1.0000
A	6	19	2	173	103.06560	27.46724	10.00000	1.00	1.00	0	010.15	202112211029	0.2176808D+06	1.0000
A	6	19	3	173	103.02698	27.49142	20.00000	1.00	1.00	0	010.15	202112211029	0.1135292D+06	1.0000
A	6	20	1	173	103.01500	27.30300	0.00000	1.00	1.00	0	010.15	202112211029	0.1997388D+06	1.0000
A	6	20	2	173	102.96905	27.31258	10.00000	1.00	1.00	0	010.15	202112211029	0.4076931D+06	1.0000
A	6	20	3	173	102.92315	27.32233	20.00000	1.00	1.00	0	010.15	202112211030	0.2079223D+06	1.0000
A	6	21	1	172	102.94200	26.82300	0.00000	1.00	1.00	0	010.15	202112211029	0.1492843D+06	1.0000
A	6	21	2	172	102.89544	26.82867	10.00000	1.00	1.00	0	010.15	202112211029	0.3001960D+06	1.0000
A	6	21	3	172	102.84888	26.83434	20.00000	1.00	1.00	0	010.15	202112211030	0.1509299D+06	1.0000
